concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
46273033,46273033,Maps to,2015-07-31,2099-12-31,
46273495,46273495,Mapped from,2015-07-31,2099-12-31,
46273495,46273495,Maps to,2015-07-31,2099-12-31,
3655775,3655775,Maps to,2020-07-31,2099-12-31,
3661504,3661504,Maps to,2020-07-31,2099-12-31,
3655775,3655775,Mapped from,2020-07-31,2099-12-31,
3661504,3661504,Mapped from,2020-07-31,2099-12-31,
2787194,4212973,Is a,1970-01-01,2099-12-31,
4212973,2787194,Subsumes,1970-01-01,2099-12-31,
8717,8717,Mapped from,1970-01-01,2099-12-31,
8717,8717,Maps to,1970-01-01,2099-12-31,
8717,8913,Subsumes,2019-02-01,2099-12-31,
8717,38004515,Subsumes,2019-02-01,2099-12-31,
8913,8717,Is a,2019-02-01,2099-12-31,
8913,8913,Mapped from,1970-01-01,2099-12-31,
8913,8913,Maps to,1970-01-01,2099-12-31,
581379,581379,Mapped from,1970-01-01,2099-12-31,
581379,581379,Maps to,1970-01-01,2099-12-31,
2110924,2110924,Mapped from,1970-01-01,2099-12-31,
2110924,2110924,Maps to,1970-01-01,2099-12-31,
2211762,2211762,Mapped from,1970-01-01,2099-12-31,
2211762,2211762,Maps to,1970-01-01,2099-12-31,
2211762,4034866,CPT4 - SNOMED cat,1980-01-01,2099-12-31,
2211762,4034866,CPT4 - SNOMED eq,2014-04-01,2099-12-31,
2213533,2213533,Mapped from,2017-11-06,2099-12-31,
2213533,2213533,Maps to,2017-11-06,2099-12-31,
2313800,2313800,Mapped from,1970-01-01,2099-12-31,
2313800,2313800,Maps to,1970-01-01,2099-12-31,
2313801,2313801,Mapped from,2017-11-06,2099-12-31,
2313801,2313801,Maps to,2017-11-06,2099-12-31,
2313802,2313802,Mapped from,2017-11-06,2099-12-31,
2313802,2313802,Maps to,2017-11-06,2099-12-31,
2313874,2313874,Mapped from,1970-01-01,2099-12-31,
2313874,2313874,Maps to,1970-01-01,2099-12-31,
2514408,2514408,Mapped from,1970-01-01,2099-12-31,
2514408,2514408,Maps to,1970-01-01,2099-12-31,
2514558,2514558,Mapped from,2009-04-06,2099-12-31,
2514558,2514558,Maps to,2009-04-06,2099-12-31,
2514571,2514571,Mapped from,2009-04-06,2099-12-31,
2514571,2514571,Maps to,2009-04-06,2099-12-31,
2616263,2616263,Mapped from,1970-01-01,2099-12-31,
2616263,2616263,Maps to,1970-01-01,2099-12-31,
2616268,2616268,Mapped from,1970-01-01,2099-12-31,
2616268,2616268,Maps to,1970-01-01,2099-12-31,
2616271,2616271,Mapped from,1970-01-01,2099-12-31,
2616271,2616271,Maps to,1970-01-01,2099-12-31,
2617370,2617370,Mapped from,1970-01-01,2099-12-31,
2617370,2617370,Maps to,1970-01-01,2099-12-31,
2721013,2721013,Mapped from,1970-01-01,2099-12-31,
2721013,2721013,Maps to,1970-01-01,2099-12-31,
2725472,2725472,Mapped from,2014-04-22,2099-12-31,
2725472,2725472,Maps to,2014-04-22,2099-12-31,
2725473,2725473,Mapped from,2014-04-22,2099-12-31,
2725473,2725473,Maps to,2014-04-22,2099-12-31,
2725476,2725476,Mapped from,2014-04-22,2099-12-31,
2725476,2725476,Maps to,2014-04-22,2099-12-31,
2725898,2725898,Mapped from,2014-04-22,2099-12-31,
2725898,2725898,Maps to,2014-04-22,2099-12-31,
2725900,2725900,Mapped from,2014-04-22,2099-12-31,
2725900,2725900,Maps to,2014-04-22,2099-12-31,
2725910,2725910,Mapped from,2014-04-22,2099-12-31,
2725910,2725910,Maps to,2014-04-22,2099-12-31,
2725914,2725914,Mapped from,2014-04-22,2099-12-31,
2725914,2725914,Maps to,2014-04-22,2099-12-31,
2725915,2725915,Mapped from,2014-04-22,2099-12-31,
2725915,2725915,Maps to,2014-04-22,2099-12-31,
2725928,2725928,Mapped from,2014-04-22,2099-12-31,
2725928,2725928,Maps to,2014-04-22,2099-12-31,
2725951,2725951,Mapped from,2014-04-22,2099-12-31,
2725951,2725951,Maps to,2014-04-22,2099-12-31,
2725970,2725970,Mapped from,2014-04-22,2099-12-31,
2725970,2725970,Maps to,2014-04-22,2099-12-31,
2786057,2786057,Mapped from,2014-04-22,2099-12-31,
2786057,2786057,Maps to,2014-04-22,2099-12-31,
2786059,2786059,Mapped from,2014-04-22,2099-12-31,
2786059,2786059,Maps to,2014-04-22,2099-12-31,
2786059,4230911,Is a,1970-01-01,2099-12-31,
2786419,2786419,Mapped from,2014-04-22,2099-12-31,
2786419,2786419,Maps to,2014-04-22,2099-12-31,
2786422,2786422,Mapped from,2014-04-22,2099-12-31,
2786422,2786422,Maps to,2014-04-22,2099-12-31,
2786617,2786617,Mapped from,2014-04-22,2099-12-31,
2786617,2786617,Maps to,2014-04-22,2099-12-31,
2786626,2786626,Mapped from,2014-04-22,2099-12-31,
2786626,2786626,Maps to,2014-04-22,2099-12-31,
2787194,2787194,Mapped from,2014-04-22,2099-12-31,
2787194,2787194,Maps to,2014-04-22,2099-12-31,
2787577,2787577,Mapped from,2014-04-22,2099-12-31,
2787577,2787577,Maps to,2014-04-22,2099-12-31,
2787589,2787589,Mapped from,2014-04-22,2099-12-31,
2787589,2787589,Maps to,2014-04-22,2099-12-31,
2787591,2787591,Mapped from,2014-04-22,2099-12-31,
2787591,2787591,Maps to,2014-04-22,2099-12-31,
2788613,2788613,Mapped from,2014-04-22,2099-12-31,
2788613,2788613,Maps to,2014-04-22,2099-12-31,
3180695,3180695,Mapped from,2019-08-16,2099-12-31,
3180695,3180695,Maps to,2019-08-16,2099-12-31,
4034866,2211762,SNOMED cat - CPT4,1980-01-01,2099-12-31,
4034866,2211762,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
4034866,4034866,Mapped from,1970-01-01,2099-12-31,
4034866,4034866,Maps to,1970-01-01,2099-12-31,
43533197,46273033,Is a,2023-02-22,2099-12-31,
46273033,43533197,Subsumes,2023-02-22,2099-12-31,
4162102,4162102,Mapped from,1970-01-01,2099-12-31,
4162102,4162102,Maps to,1970-01-01,2099-12-31,
4171076,4171076,Mapped from,1970-01-01,2099-12-31,
4171076,4171076,Maps to,1970-01-01,2099-12-31,
4171076,4230911,Is a,2011-07-31,2099-12-31,
4171077,4171077,Mapped from,1970-01-01,2099-12-31,
4171077,4171077,Maps to,1970-01-01,2099-12-31,
4181025,4181025,Mapped from,2008-01-31,2099-12-31,
4181025,4181025,Maps to,2008-01-31,2099-12-31,
4181025,44511271,Subsumes,2018-08-29,2099-12-31,
4212973,4212973,Mapped from,1970-01-01,2099-12-31,
4212973,4212973,Maps to,1970-01-01,2099-12-31,
4230911,2786059,Subsumes,1970-01-01,2099-12-31,
4230911,4171076,Subsumes,2011-07-31,2099-12-31,
4230911,4230911,Mapped from,1970-01-01,2099-12-31,
4230911,4230911,Maps to,1970-01-01,2099-12-31,
4230911,4248531,Interprets of,2011-07-31,2099-12-31,
4248531,4230911,Has interprets,2011-07-31,2099-12-31,
4248531,4248531,Mapped from,1970-01-01,2099-12-31,
4248531,4248531,Maps to,1970-01-01,2099-12-31,
4296653,4296653,Mapped from,1970-01-01,2099-12-31,
4296653,4296653,Maps to,1970-01-01,2099-12-31,
4296653,35207684,Mapped from,1970-01-01,2099-12-31,
4296653,46270159,Subsumes,2015-07-31,2099-12-31,
4296653,46270160,Subsumes,2015-07-31,2099-12-31,
4303797,4303797,Mapped from,1970-01-01,2099-12-31,
4303797,4303797,Maps to,1970-01-01,2099-12-31,
4303797,4330920,Subsumes,2011-07-31,2099-12-31,
4330920,4303797,Is a,2011-07-31,2099-12-31,
4330920,4330920,Mapped from,2009-01-31,2099-12-31,
4330920,4330920,Maps to,2009-01-31,2099-12-31,
2041352693,262,Maps to,1970-01-01,2099-12-31,
44825000,44831935,Is a,2014-10-01,2099-12-31,
45767945,36715437,Subsumes,2017-01-31,2099-12-31,
45767945,45759034,Subsumes,2015-01-31,2099-12-31,
45768093,45760475,Subsumes,2015-01-31,2099-12-31,
43020460,3661524,Subsumes,2020-07-31,2099-12-31,
37311810,2786048,Subsumes,1970-01-01,2099-12-31,
37311810,2786053,Subsumes,1970-01-01,2099-12-31,
37311810,2786064,Subsumes,1970-01-01,2099-12-31,
37311810,2786065,Subsumes,1970-01-01,2099-12-31,
2313868,4335825,CPT4 - SNOMED cat,1980-01-01,2099-12-31,
2313868,4335825,CPT4 - SNOMED eq,2014-04-01,2099-12-31,
2616272,4335825,Is a,2018-11-27,2099-12-31,
40483126,44822689,Mapped from,2013-11-27,2099-12-31,
40491498,4138036,Is a,2011-07-31,2099-12-31,
43021737,2616264,Subsumes,2018-11-27,2099-12-31,
43021737,4335825,Is a,2013-01-31,2099-12-31,
43533247,43531439,Is a,2018-11-27,2099-12-31,
4184832,2725905,Subsumes,1970-01-01,2099-12-31,
4184832,2725935,Subsumes,1970-01-01,2099-12-31,
4184832,2725952,Subsumes,1970-01-01,2099-12-31,
4184832,2725968,Subsumes,1970-01-01,2099-12-31,
4184832,2725475,Subsumes,1970-01-01,2099-12-31,
4184832,2725903,Subsumes,1970-01-01,2099-12-31,
4184832,42894479,Subsumes,1970-01-01,2099-12-31,
4184832,42894668,Subsumes,1970-01-01,2099-12-31,
4184832,42894670,Subsumes,1970-01-01,2099-12-31,
4184832,42894672,Subsumes,1970-01-01,2099-12-31,
4184832,42894693,Subsumes,1970-01-01,2099-12-31,
4184832,42894589,Subsumes,1970-01-01,2099-12-31,
4184832,42894596,Subsumes,1970-01-01,2099-12-31,
4184832,42894625,Subsumes,1970-01-01,2099-12-31,
4184832,42894626,Subsumes,1970-01-01,2099-12-31,
4184832,42894643,Subsumes,1970-01-01,2099-12-31,
4184832,42894644,Subsumes,1970-01-01,2099-12-31,
4184832,42894645,Subsumes,1970-01-01,2099-12-31,
4184832,42894647,Subsumes,1970-01-01,2099-12-31,
4184832,42894648,Subsumes,1970-01-01,2099-12-31,
2001543,4138036,Maps to,2018-06-25,2099-12-31,
2313869,4335825,CPT4 - SNOMED cat,1980-01-01,2099-12-31,
2313869,4335825,CPT4 - SNOMED eq,2014-04-01,2099-12-31,
2616265,4335825,Is a,2018-11-27,2099-12-31,
2722250,4334808,CPT4 - SNOMED eq,2014-04-01,2099-12-31,
4184832,2725478,Subsumes,1970-01-01,2099-12-31,
4184832,2725479,Subsumes,1970-01-01,2099-12-31,
4184832,2725912,Subsumes,1970-01-01,2099-12-31,
4184832,2725916,Subsumes,1970-01-01,2099-12-31,
4184832,2725917,Subsumes,1970-01-01,2099-12-31,
4184832,2725918,Subsumes,1970-01-01,2099-12-31,
4184832,42894614,Subsumes,1970-01-01,2099-12-31,
4184832,42894655,Subsumes,1970-01-01,2099-12-31,
4184832,42894656,Subsumes,1970-01-01,2099-12-31,
4184832,42894657,Subsumes,1970-01-01,2099-12-31,
4184832,42894680,Subsumes,1970-01-01,2099-12-31,
4184832,42894681,Subsumes,1970-01-01,2099-12-31,
4184832,42894709,Subsumes,1970-01-01,2099-12-31,
4184832,42894710,Subsumes,1970-01-01,2099-12-31,
4184832,42894711,Subsumes,1970-01-01,2099-12-31,
4184832,42894712,Subsumes,1970-01-01,2099-12-31,
4184832,42894714,Subsumes,1970-01-01,2099-12-31,
4184832,42894717,Subsumes,1970-01-01,2099-12-31,
4334807,2786048,Subsumes,1970-01-01,2099-12-31,
4334807,2786064,Subsumes,1970-01-01,2099-12-31,
35614201,35614231,Subsumes,2018-07-31,2099-12-31,
35614233,35614203,Is a,2018-07-31,2099-12-31,
38004283,38004279,Is a,2019-02-01,2099-12-31,
44826185,44831935,Is a,2014-10-01,2099-12-31,
2211763,4334808,CPT4 - SNOMED cat,1980-01-01,2099-12-31,
2211763,4334808,CPT4 - SNOMED eq,2014-04-01,2099-12-31,
2313871,4335825,CPT4 - SNOMED cat,1980-01-01,2099-12-31,
2313871,4335825,CPT4 - SNOMED eq,2014-04-01,2099-12-31,
2616266,4335825,Is a,2018-11-27,2099-12-31,
2617369,43531439,Is a,2018-11-27,2099-12-31,
4199240,4335825,Is a,2011-07-31,2099-12-31,
40488479,4138036,Is a,2011-07-31,2099-12-31,
45772824,43531439,Dir device of,2022-01-28,2099-12-31,
43533352,43531439,Is a,2018-11-27,2099-12-31,
46270162,3661524,Subsumes,2020-07-31,2099-12-31,
2211764,4334808,CPT4 - SNOMED cat,1980-01-01,2099-12-31,
2211764,4334808,CPT4 - SNOMED eq,2014-04-01,2099-12-31,
4316729,2211776,SNOMED cat - CPT4,1980-01-01,2099-12-31,
4316729,2211776,SNOMED - CPT4 eq,2012-03-09,2099-12-31,
35614198,35614228,Subsumes,2018-07-31,2099-12-31,
35614244,35614214,Is a,2018-07-31,2099-12-31,
38004281,38004279,Is a,2019-02-01,2099-12-31,
38004288,38004290,Subsumes,2019-02-01,2099-12-31,
4264285,4265293,Subsumes,2011-07-31,2099-12-31,
4335824,37311810,Is a,2020-03-09,2099-12-31,
35614213,35614243,Subsumes,2018-07-31,2099-12-31,
35614246,35614217,Is a,2018-07-31,2099-12-31,
37206167,37206167,Mapped from,2019-07-31,2099-12-31,
37206167,37206167,Maps to,2019-07-31,2099-12-31,
37311810,37311810,Mapped from,2020-03-09,2099-12-31,
37311810,37311810,Maps to,2020-03-09,2099-12-31,
38004281,38004281,Mapped from,1970-01-01,2099-12-31,
38004281,38004281,Maps to,1970-01-01,2099-12-31,
38004288,38004288,Mapped from,1970-01-01,2099-12-31,
38004288,38004288,Maps to,1970-01-01,2099-12-31,
40479237,2616267,Subsumes,2018-11-27,2099-12-31,
40479237,40479237,Mapped from,2010-01-31,2099-12-31,
40479237,40479237,Maps to,2010-01-31,2099-12-31,
604430,604430,Maps to,2022-01-28,2099-12-31,
604430,604430,Mapped from,2022-01-28,2099-12-31,
42894477,42894477,Mapped from,2016-05-18,2099-12-31,
42894477,42894477,Maps to,2016-05-18,2099-12-31,
42894595,42894595,Mapped from,2016-05-18,2099-12-31,
42894595,42894595,Maps to,2016-05-18,2099-12-31,
42894602,42894602,Mapped from,2016-05-18,2099-12-31,
42894602,42894602,Maps to,2016-05-18,2099-12-31,
42894616,42894616,Mapped from,2016-05-18,2099-12-31,
42894616,42894616,Maps to,2016-05-18,2099-12-31,
42894617,42894617,Mapped from,2016-05-18,2099-12-31,
42894617,42894617,Maps to,2016-05-18,2099-12-31,
42894620,42894620,Mapped from,2016-05-18,2099-12-31,
42894620,42894620,Maps to,2016-05-18,2099-12-31,
42894646,42894646,Mapped from,2016-05-18,2099-12-31,
42894646,42894646,Maps to,2016-05-18,2099-12-31,
42894665,42894665,Mapped from,2016-05-18,2099-12-31,
42894665,42894665,Maps to,2016-05-18,2099-12-31,
42894667,42894667,Mapped from,2016-05-18,2099-12-31,
42894667,42894667,Maps to,2016-05-18,2099-12-31,
42894671,42894671,Mapped from,2016-05-18,2099-12-31,
42894671,42894671,Maps to,2016-05-18,2099-12-31,
42894676,42894676,Mapped from,2016-05-18,2099-12-31,
42894676,42894676,Maps to,2016-05-18,2099-12-31,
42894679,42894679,Mapped from,2016-05-18,2099-12-31,
42894679,42894679,Maps to,2016-05-18,2099-12-31,
42894682,42894682,Mapped from,2016-05-18,2099-12-31,
42894682,42894682,Maps to,2016-05-18,2099-12-31,
42894684,42894684,Mapped from,2016-05-18,2099-12-31,
42894684,42894684,Maps to,2016-05-18,2099-12-31,
42894707,42894707,Mapped from,2016-05-18,2099-12-31,
42894707,42894707,Maps to,2016-05-18,2099-12-31,
42894718,42894718,Mapped from,2016-05-18,2099-12-31,
42894718,42894718,Maps to,2016-05-18,2099-12-31,
43020460,43020460,Mapped from,2013-01-31,2099-12-31,
43020460,43020460,Maps to,2013-01-31,2099-12-31,
43020460,45572079,Mapped from,1970-01-01,2099-12-31,
43021423,43021423,Mapped from,2013-01-31,2099-12-31,
43021423,43021423,Maps to,2013-01-31,2099-12-31,
43533186,43533186,Mapped from,2013-08-28,2099-12-31,
43533186,43533186,Maps to,2013-08-28,2099-12-31,
43533223,43533223,Mapped from,2013-08-28,2099-12-31,
43533223,43533223,Maps to,2013-08-28,2099-12-31,
44511133,44511133,Mapped from,1970-01-01,2099-12-31,
44511133,44511133,Maps to,1970-01-01,2099-12-31,
45572079,43020460,Maps to,1970-01-01,2099-12-31,
45763963,45763963,Mapped from,2015-01-31,2099-12-31,
45763963,45763963,Maps to,2015-01-31,2099-12-31,
45766116,45766116,Mapped from,2015-01-31,2099-12-31,
45766116,45766116,Maps to,2015-01-31,2099-12-31,
45767945,45767945,Mapped from,2015-01-31,2099-12-31,
45767945,45767945,Maps to,2015-01-31,2099-12-31,
45768093,45768093,Mapped from,2015-01-31,2099-12-31,
45768093,45768093,Maps to,2015-01-31,2099-12-31,
45768093,45770937,Is a,2015-01-31,2099-12-31,
45770937,45768093,Subsumes,2015-01-31,2099-12-31,
45770937,45770937,Mapped from,2015-01-31,2099-12-31,
45770937,45770937,Maps to,2015-01-31,2099-12-31,
46270161,46270161,Mapped from,2015-07-31,2099-12-31,
46270161,46270161,Maps to,2015-07-31,2099-12-31,
45763963,45767945,Is a,2020-07-31,2099-12-31,
45767945,45763963,Subsumes,2020-07-31,2099-12-31,
3661642,3661642,Maps to,2020-07-31,2099-12-31,
3661642,3661642,Mapped from,2020-07-31,2099-12-31,
2785849,37311810,Is a,1970-01-01,2099-12-31,
2785850,37311810,Is a,1970-01-01,2099-12-31,
2785854,37311810,Is a,1970-01-01,2099-12-31,
37311810,2785849,Subsumes,1970-01-01,2099-12-31,
37311810,2785850,Subsumes,1970-01-01,2099-12-31,
37311810,2785854,Subsumes,1970-01-01,2099-12-31,
262,262,Mapped from,1970-01-01,2099-12-31,
262,262,Maps to,1970-01-01,2099-12-31,
9201,9201,Mapped from,1970-01-01,2099-12-31,
9201,9201,Maps to,1970-01-01,2099-12-31,
32254,32254,Mapped from,1970-01-01,2099-12-31,
32254,32254,Maps to,1970-01-01,2099-12-31,
2001501,2001501,Mapped from,1970-01-01,2099-12-31,
2001501,2001501,Maps to,1970-01-01,2099-12-31,
2108841,2108841,Mapped from,1970-01-01,2099-12-31,
2108841,2108841,Maps to,1970-01-01,2099-12-31,
2213542,2213542,Mapped from,2017-11-06,2099-12-31,
2213542,2213542,Maps to,2017-11-06,2099-12-31,
2313804,2313804,Mapped from,2017-11-06,2099-12-31,
2313804,2313804,Maps to,2017-11-06,2099-12-31,
2313868,2313868,Mapped from,1970-01-01,2099-12-31,
2313868,2313868,Maps to,1970-01-01,2099-12-31,
2313880,2313880,Mapped from,1970-01-01,2099-12-31,
2313880,2313880,Maps to,1970-01-01,2099-12-31,
2313913,2313913,Mapped from,1970-01-01,2099-12-31,
2313913,2313913,Maps to,1970-01-01,2099-12-31,
2514414,2514414,Mapped from,1970-01-01,2099-12-31,
2514414,2514414,Maps to,1970-01-01,2099-12-31,
2616267,2616267,Mapped from,1970-01-01,2099-12-31,
2616267,2616267,Maps to,1970-01-01,2099-12-31,
2616267,40479237,Is a,2018-11-27,2099-12-31,
2616272,2616272,Mapped from,1970-01-01,2099-12-31,
2616272,2616272,Maps to,1970-01-01,2099-12-31,
2720560,2720560,Mapped from,1970-01-01,2099-12-31,
2720560,2720560,Maps to,1970-01-01,2099-12-31,
2721125,2721125,Mapped from,1970-01-01,2099-12-31,
2721125,2721125,Maps to,1970-01-01,2099-12-31,
2721641,2721641,Mapped from,1970-01-01,2099-12-31,
2721641,2721641,Maps to,1970-01-01,2099-12-31,
2725464,2725464,Mapped from,2014-04-22,2099-12-31,
2725464,2725464,Maps to,2014-04-22,2099-12-31,
2725465,2725465,Mapped from,2014-04-22,2099-12-31,
2725465,2725465,Maps to,2014-04-22,2099-12-31,
2725901,2725901,Mapped from,2014-04-22,2099-12-31,
2725901,2725901,Maps to,2014-04-22,2099-12-31,
2725909,2725909,Mapped from,2014-04-22,2099-12-31,
2725909,2725909,Maps to,2014-04-22,2099-12-31,
2725919,2725919,Mapped from,2014-04-22,2099-12-31,
2725919,2725919,Maps to,2014-04-22,2099-12-31,
2725922,2725922,Mapped from,2014-04-22,2099-12-31,
2725922,2725922,Maps to,2014-04-22,2099-12-31,
2725929,2725929,Mapped from,2014-04-22,2099-12-31,
2725929,2725929,Maps to,2014-04-22,2099-12-31,
2725930,2725930,Mapped from,2014-04-22,2099-12-31,
2725930,2725930,Maps to,2014-04-22,2099-12-31,
2725941,2725941,Mapped from,2014-04-22,2099-12-31,
2725941,2725941,Maps to,2014-04-22,2099-12-31,
2785849,2785849,Mapped from,2014-04-22,2099-12-31,
2785849,2785849,Maps to,2014-04-22,2099-12-31,
2785850,2785850,Mapped from,2014-04-22,2099-12-31,
2785850,2785850,Maps to,2014-04-22,2099-12-31,
2785854,2785854,Mapped from,2014-04-22,2099-12-31,
2785854,2785854,Maps to,2014-04-22,2099-12-31,
2786410,2786410,Mapped from,2014-04-22,2099-12-31,
2786410,2786410,Maps to,2014-04-22,2099-12-31,
2786620,2786620,Mapped from,2014-04-22,2099-12-31,
2786620,2786620,Maps to,2014-04-22,2099-12-31,
2786638,2786638,Mapped from,2014-04-22,2099-12-31,
2786638,2786638,Maps to,2014-04-22,2099-12-31,
2787379,2787379,Mapped from,2014-04-22,2099-12-31,
2787379,2787379,Maps to,2014-04-22,2099-12-31,
2787571,2787571,Mapped from,2014-04-22,2099-12-31,
2787571,2787571,Maps to,2014-04-22,2099-12-31,
2787583,2787583,Mapped from,2014-04-22,2099-12-31,
2787583,2787583,Maps to,2014-04-22,2099-12-31,
2787585,2787585,Mapped from,2014-04-22,2099-12-31,
2787585,2787585,Maps to,2014-04-22,2099-12-31,
2787587,2787587,Mapped from,2014-04-22,2099-12-31,
2787587,2787587,Maps to,2014-04-22,2099-12-31,
2788619,2788619,Mapped from,2014-04-22,2099-12-31,
2788619,2788619,Maps to,2014-04-22,2099-12-31,
2788623,2788623,Mapped from,2014-04-22,2099-12-31,
2788623,2788623,Maps to,2014-04-22,2099-12-31,
3170433,3170433,Mapped from,2019-08-16,2099-12-31,
3170433,3170433,Maps to,2019-08-16,2099-12-31,
3173558,3173558,Mapped from,2019-08-16,2099-12-31,
3173558,3173558,Maps to,2019-08-16,2099-12-31,
3190422,3190422,Mapped from,2019-08-16,2099-12-31,
3190422,3190422,Maps to,2019-08-16,2099-12-31,
4060628,4060628,Mapped from,1970-01-01,2099-12-31,
4060628,4060628,Maps to,1970-01-01,2099-12-31,
4203445,4203445,Mapped from,1970-01-01,2099-12-31,
4203445,4203445,Maps to,1970-01-01,2099-12-31,
4216130,4216130,Mapped from,1970-01-01,2099-12-31,
4216130,4216130,Maps to,1970-01-01,2099-12-31,
4238755,4238755,Mapped from,1970-01-01,2099-12-31,
4238755,4238755,Maps to,1970-01-01,2099-12-31,
4238755,4328103,Is a,2011-07-31,2099-12-31,
4265293,4265293,Mapped from,1970-01-01,2099-12-31,
4265293,4265293,Maps to,1970-01-01,2099-12-31,
4328103,4238755,Subsumes,2011-07-31,2099-12-31,
4328103,4328103,Mapped from,1970-01-01,2099-12-31,
4328103,4328103,Maps to,1970-01-01,2099-12-31,
4329659,4329659,Mapped from,2009-01-31,2099-12-31,
4329659,4329659,Maps to,2009-01-31,2099-12-31,
35607959,35607959,Mapped from,2018-07-31,2099-12-31,
35607959,35607959,Maps to,2018-07-31,2099-12-31,
35614202,35614202,Mapped from,2018-07-31,2099-12-31,
35614202,35614202,Maps to,2018-07-31,2099-12-31,
35614209,35614209,Mapped from,2018-07-31,2099-12-31,
35614209,35614209,Maps to,2018-07-31,2099-12-31,
35614217,35614217,Mapped from,2018-07-31,2099-12-31,
35614217,35614217,Maps to,2018-07-31,2099-12-31,
35614219,35614219,Mapped from,2018-07-31,2099-12-31,
35614219,35614219,Maps to,2018-07-31,2099-12-31,
35614221,35614221,Mapped from,2018-07-31,2099-12-31,
35614221,35614221,Maps to,2018-07-31,2099-12-31,
35614226,35614226,Mapped from,2018-07-31,2099-12-31,
35614226,35614226,Maps to,2018-07-31,2099-12-31,
35614227,35614227,Mapped from,2018-07-31,2099-12-31,
35614227,35614227,Maps to,2018-07-31,2099-12-31,
35614243,35614243,Mapped from,2018-07-31,2099-12-31,
35614243,35614243,Maps to,2018-07-31,2099-12-31,
35614254,35614254,Mapped from,2018-07-31,2099-12-31,
35614254,35614254,Maps to,2018-07-31,2099-12-31,
4296653,37395582,Value mapped from,2022-06-05,2099-12-31,
37311809,37311810,Is a,2020-03-09,2099-12-31,
4296653,604430,Subsumes,2022-01-28,2099-12-31,
45758897,45767945,Is a,2015-01-31,2099-12-31,
45761255,45770937,Is a,2015-01-31,2099-12-31,
46273495,46270161,Is a,2015-07-31,2099-12-31,
45763961,45767945,Is a,2020-07-31,2099-12-31,
2786057,37311810,Is a,1970-01-01,2099-12-31,
8717,9201,Is a,1970-01-01,2099-12-31,
8717,32254,Subsumes,2019-02-01,2099-12-31,
8717,38004288,Subsumes,2019-02-01,2099-12-31,
2616268,43021423,Is a,2018-11-27,2099-12-31,
4212973,4216130,Is a,2011-07-31,2099-12-31,
4230911,4060628,Interprets of,2011-07-31,2099-12-31,
4230911,4203445,Subsumes,2011-07-31,2099-12-31,
4230911,4329659,Subsumes,2011-07-31,2099-12-31,
4230911,37311810,Subsumes,2020-03-09,2099-12-31,
4296653,37395582,Asso finding of,2016-07-31,2099-12-31,
4296653,43020460,Subsumes,2013-01-31,2099-12-31,
4296653,45766116,Subsumes,2015-03-01,2099-12-31,
4296653,46270161,Subsumes,2015-07-31,2099-12-31,
35614248,35614219,Is a,2018-07-31,2099-12-31,
36715437,45767945,Is a,2017-01-31,2099-12-31,
38004279,38004281,Subsumes,2019-02-01,2099-12-31,
38004290,38004288,Is a,2019-02-01,2099-12-31,
44831935,44825000,Subsumes,2014-10-01,2099-12-31,
45759034,45767945,Is a,2015-01-31,2099-12-31,
45760475,45768093,Is a,2015-01-31,2099-12-31,
3661524,43020460,Is a,2020-07-31,2099-12-31,
2786048,37311810,Is a,1970-01-01,2099-12-31,
2786053,37311810,Is a,1970-01-01,2099-12-31,
2786064,37311810,Is a,1970-01-01,2099-12-31,
2786065,37311810,Is a,1970-01-01,2099-12-31,
4296653,604429,Subsumes,2022-01-28,2099-12-31,
44833089,36713074,Maps to,2020-07-15,2099-12-31,
46273033,4019824,Is a,2015-07-31,2099-12-31,
4212973,2787197,Subsumes,1970-01-01,2099-12-31,
8717,38004284,Subsumes,2019-02-01,2099-12-31,
2313874,4019824,CPT4 - SNOMED cat,1980-01-01,2099-12-31,
2313874,4019824,CPT4 - SNOMED eq,2014-04-01,2099-12-31,
4162102,4019824,Is a,2011-07-31,2099-12-31,
4181025,3181809,Subsumes,1970-01-01,2099-12-31,
4230911,4019824,Subsumes,2011-07-31,2099-12-31,
4230911,4084945,Subsumes,2011-07-31,2099-12-31,
4230911,4098216,Subsumes,2011-07-31,2099-12-31,
4230911,4252226,Interprets of,2011-07-31,2099-12-31,
4230911,4305021,Subsumes,2011-07-31,2099-12-31,
4230911,4327260,Subsumes,2011-07-31,2099-12-31,
4230911,4331514,Subsumes,2011-07-31,2099-12-31,
4230911,44514109,Subsumes,2018-08-29,2099-12-31,
38004279,38004283,Subsumes,2019-02-01,2099-12-31,
35614224,36714929,Is a,2018-07-31,2099-12-31,
35614247,35614218,Is a,2018-07-31,2099-12-31,
37201939,37201936,Is a,2017-04-28,2099-12-31,
40492792,4179324,Is a,2011-07-31,2099-12-31,
46270162,604427,Subsumes,2022-01-28,2099-12-31,
43527908,4006788,CPT4 - SNOMED eq,2014-04-01,2099-12-31,
43527908,4283892,CPT4 - SNOMED eq,2014-04-01,2099-12-31,
44829629,40482735,Maps to,2020-07-15,2099-12-31,
3661503,3661520,Is a,2020-07-31,2099-12-31,
46270162,3661520,Subsumes,2020-07-31,2099-12-31,
35614199,35614229,Subsumes,2018-07-31,2099-12-31,
